,Site1,Site2,Site3,Site4,Site5,Site6,Site7
393,3338.9898723056226,3348.6930288493877,3682.010168835618,3928.150937608267,1194.9844972671808,3781.473890335229,3867.2309068055492
394,2985.703382900876,2872.2477461573462,3284.3739369914997,3927.9254729493487,2717.8444587646363,3308.744226581587,1343.1438191594052
395,0.0,1939.1035046904112,2311.0313672775965,1678.9262482706163,2968.62791961169,819.7925503756214,632.2831641815737
396,3869.311287817956,3850.594830412843,3748.1160553749887,3898.497155917822,2813.6273537681436,4129.311620373943,3687.466413959666
397,3127.59859626077,3526.9258805254085,3742.446160607783,4620.621720278952,3856.5407128610914,4404.399530273669,3984.990706688196
398,3197.047649739034,3148.776149865373,3463.5679664636837,3849.633514325644,4060.311692183186,4223.563560858417,4242.075959246832
399,1339.3183912978793,3162.642202910719,4864.768937280968,5435.318212298644,4806.508999673654,4983.865337060863,4838.790102031985
400,2930.899624638071,3337.2125429641014,3915.135463063438,4524.168686889484,4071.99143037828,5038.314204297754,4977.993977168483
401,3726.678146881409,3173.842874804226,3361.7745025789195,3873.4691296042392,3128.3036951219774,4480.022666521424,4493.279630273924
402,2892.0622704591706,2087.8807462137092,3610.8485345349477,4103.646065714464,3829.0164462151533,4516.215921093179,4325.569133433988
403,2788.5688813195657,3230.8973050020495,3348.504988955332,3699.261392507432,3603.5500226567983,4314.294042257623,4527.510884201873
404,3365.9126257681182,3269.6175954253586,3952.422114337817,4591.093695100291,4839.732844827278,4495.598128527263,4254.16497483465
405,2709.7377380313806,2657.203893007938,2697.893385868694,4206.148588663201,3947.4955419170924,4783.495151675612,4079.92929028279
406,4093.836218253684,3949.8448789223994,5279.372246329406,4997.929708633825,5010.059322223886,5253.378833939814,4666.237150458391
407,4652.68851493563,3726.9800516119712,5328.487462778619,5423.69327406842,4871.696867509166,5274.532092817634,5494.468041776706
408,4279.681710870731,3894.8995903648183,4714.26086958617,4418.924282845951,4541.734095528628,5029.669610374667,5093.448290034442
409,2099.2442089895094,1980.2080525093015,3101.8238787356454,3809.03989159257,3344.6475632002566,3701.9558657229645,3600.1792302906015
410,4032.07168291901,2040.1010427842648,2815.537339953983,4628.119807114411,2419.628885293805,4992.613190069987,5002.813683710796
411,4630.774259778391,4087.8012600301895,4874.045070514252,5493.893279904278,2936.469193211762,6075.470300360238,4294.7712820719735
412,0.0,2282.982039655573,4135.529148984012,4940.19425327502,4562.450069967865,5253.404054031718,5184.541832200212
413,2333.8146976557537,2992.466376494358,4612.305064265788,4724.306597069971,4169.377804187521,5260.178376900659,5100.817337367161
414,4380.0935817337995,4457.306024423555,4473.923835884096,4771.961036943401,2794.4254484963576,5122.6075353684455,4649.904695682952
415,3859.6884676086765,4404.470865017275,4328.039123775432,4742.946721795986,1842.1815323651053,4290.515779968656,3645.275475757167
416,3541.35994100859,4016.3037642754807,4161.785629036899,4431.248997429732,3437.156153874783,4648.140451124638,3270.468595261519
417,3698.9065241139806,4400.827003425982,4735.637672993358,5356.573411615354,5201.3278676782475,5188.898652712293,4968.753119505722
418,4390.973283126568,4104.121830199539,4736.172967970922,5467.916710193918,3409.847367778918,5681.582599667239,5490.465034935074
419,4029.3402526772943,4757.251695645106,4438.944888443308,4262.101681952307,3623.2844333302864,3843.9346789953106,3653.8148842830738
420,4872.205175873698,4426.448655014775,3695.2197474047503,5059.326624774247,2582.4223910647106,4930.668126504705,5358.120240551091
421,4962.087741051681,4501.785756201998,5056.651563456034,5283.004458344832,4109.558014590674,5194.067608510266,4703.73724648945
422,2941.8802504681535,3749.625188186141,2650.8380091109843,4178.5382268685535,4224.074508147387,4669.837107877707,5343.644335149829
423,4147.049821078993,3408.441432106927,3727.365388423924,4878.728627535532,4950.285442049107,5253.450228734997,5351.958599253113
424,2809.1656986257644,3859.884205028851,3868.7304125367864,4318.780013346288,3546.519952709121,4810.377806850057,4915.585977908624
425,1598.963666426057,1422.8003560279822,2868.3809915262227,4967.991058282163,3898.6820227608428,5247.009269719567,5263.920728449122
426,3793.6873025263694,3337.2729465598477,3729.96639504156,4620.625421767177,3566.2226653738376,4932.356548954776,5133.8057624150215
427,4474.018913181288,4367.949267031348,4216.692015760974,5076.2404255525835,4546.170307895877,5303.995669751412,5695.612545181597
428,3275.615838604674,4025.2103898896767,4300.42613440668,5605.045375788408,3946.8468538184106,6695.417899373301,6631.581427882826
429,4491.049485992135,3382.8669344381124,3302.499189507201,4755.524425032563,2450.2761145822083,5053.416714398791,6645.342656511284
430,258.4575805515924,3203.686988176504,1031.3472869894213,5129.398116646982,5052.764962335237,5407.355450117103,4679.636648572292
431,3542.4043441189897,3902.7354601456286,2381.398278708411,4099.2003764845595,2903.436681188742,5354.9612112656005,5441.404289009696
432,3414.173337188113,3721.2765947532434,3767.86485119125,5877.331743982617,3513.375959548559,5482.305099390709,5959.446556141791
433,5606.953669855992,5055.046829827271,4142.427562397957,5220.417042972184,4393.164062257074,5942.705677324921,5353.744836378725
434,5011.428962960634,4821.565999295204,5525.557624805339,5977.100518721593,6326.143505175371,6033.391583944001,5883.524610443171
435,4619.117120362032,4500.597615813308,5296.089825830645,5950.799899804541,6895.663405545055,6019.339576019923,5989.688246317646
436,5541.3601276689105,5746.982960886201,4107.976887323961,5032.825967586083,3260.2983375828026,4170.76812168694,3165.502808528096
437,3482.2155733607224,5439.601846704058,4215.860367074994,6389.697616877214,5955.7205780340355,6636.056273315118,6023.2698299178055
438,5957.153611806332,6335.322780700971,5861.754975741353,5830.557109153281,5457.243949487786,3653.8544470877027,3655.8343219938915
439,4887.8046557779,5239.613480518353,5368.727955255554,5295.25195499169,5044.370132424821,4781.687565386643,5135.710273657203
440,5684.402296621665,5557.081223202508,5945.586465438855,6610.965323127096,5914.802571459535,6826.477483395263,6792.278893927195
441,5880.769109537052,6129.590030225439,6032.650417167681,6652.0089240707475,5479.586259666156,6472.016459245233,6397.314143419424
442,4960.401967248103,5202.184410511628,6301.337019799178,6860.672840732875,6541.841895781075,6675.267729049688,7807.491458589265
443,4711.609072549649,5604.9425692856175,4847.4667241503175,6889.79764557927,5647.784790345891,5578.250432518895,5599.419062585528
444,5984.251257731753,5870.217776038371,5544.382789424667,6306.634947204357,6355.953466564151,6244.57697672909,6458.87333165448
445,5376.561965606263,4780.20486240191,6135.455432231324,5878.652935618508,5917.732229439804,6696.295465124522,6718.136560422073
446,3939.606323663159,4313.200245537174,5354.157884749922,6669.709181982626,5839.721031123794,6464.60663389134,6228.430757832642
447,4873.911121005669,4037.5087367714177,5178.586099614631,6563.292337128519,5881.565130818181,6304.47714329631,5968.706866245084
448,4457.647899078394,3548.8835865339597,5744.214441484213,6161.675730539642,5561.185906491524,6173.221706069129,6051.835800115332
449,2812.298529496792,3133.1408411111806,4596.024610797226,5158.920524214448,5468.2107654543615,7093.834410819676,6305.895460036655
450,6208.97803410384,6281.929517270395,6505.618613725605,6821.148798918678,7226.755735488867,7159.836285646293,6938.976219086921
451,7110.482211475911,6750.498767742283,6384.608419164986,7700.7236740236,6820.8838360252375,7098.0439855920185,5275.424867739438
452,6406.9757385135,7019.959952783029,6166.523083130719,6340.161814444696,5992.487425934678,6553.29253856702,6637.332540767917
453,6385.231325382469,6539.551875668673,6953.40254999441,7092.665549157304,6948.372266788065,7195.166899029011,6440.409465947455
454,8126.843848413007,6113.612588147596,7298.960110202129,7395.125634799258,5719.294541632557,7147.723344250175,6961.459670470398
455,6837.8046596355125,6653.97818167423,6060.332761818535,6930.277272685791,6066.533711164504,6958.385785789576,6806.480185178382
456,7575.578353980109,6477.348803274691,6773.600280489485,6803.122132426348,6529.891483382423,7033.773676642413,6887.870098933387
457,7086.204211717144,6799.418761608228,7301.038705636954,7249.463690622773,6818.791294335664,7046.826972402369,6959.420177902669
458,6541.336880064955,6980.2958251004475,6678.593714729414,6474.459442023051,6828.348084094798,6298.96055537045,5412.802514399264
459,7191.615290953966,7153.1978384962795,7259.817930812587,7392.45672739339,7786.430331089769,7597.022648711191,7467.663970645722
460,5926.806387861401,6432.345689941589,7235.150464961816,7318.225567713754,7657.844312382699,7562.302876727485,6780.886534244495
461,7049.704970525273,6680.283228662968,7123.623186111508,7545.044814674057,7200.047042545519,7511.589963229338,7155.707903322356
462,5948.103482303976,5713.893315820682,6784.63662816149,5511.7432351919415,6951.938696167388,6834.714922693822,6962.726389173075
463,6841.388810720659,6415.449915122113,5484.029160358485,6419.1288439922755,6180.85418209976,5925.517057833697,6193.112637433771
464,7267.38335957299,6782.824261706803,6942.097030990677,8053.965429853131,7603.622528020149,7103.38993559504,6955.034601165494
465,7176.608159745641,5689.545066345817,6060.357905730024,7135.78119738724,6991.76425257702,7426.393083989146,7241.439833422712
466,5849.965188077558,5940.7070141905315,4517.812014210706,6750.892725773429,5259.210866319222,6882.134683987964,5985.456576671707
467,6743.367863633783,5945.749864079627,5764.3237021547375,7169.590404608667,6890.062771000876,7024.774692569721,6330.978437022175
468,7545.344338968216,7431.89416188058,7058.719745273271,6659.309935291336,6353.137365874276,6128.98923741305,5628.836623156512
469,7065.982084109112,5940.368191534884,5943.362158014181,5783.411790594896,5485.253194603627,6643.3882654610725,7160.874816963107
470,5221.151450897632,6118.492324211806,5411.151536817182,8147.769549712901,6418.025999356729,8617.90384463186,8236.537538006763
471,3431.08054994148,6299.3030543589475,7686.108295127591,7719.2984809024465,7176.9001312976925,7818.773914935519,7537.448949209108
472,7190.082381473996,8062.774098380047,7649.4042877786405,7669.644477889273,8082.2416154041075,8047.139011699088,8370.292362236547
473,4519.920910737981,6061.322392644577,6000.719711117741,6491.9735808106125,4538.946981733012,7360.118634804878,7426.489617321588
474,7872.09463337812,6556.305194448143,7544.404114314424,7612.386400287621,6599.781333985984,7278.429831113117,6673.393092274904
475,9106.270615926338,6611.141339922719,5991.776451065239,7546.831303154362,5146.274955749572,7606.914268577897,7590.606343554397
476,7306.992974273974,7003.003113783589,7213.56360013491,7657.985219147784,6714.233944318963,7859.107316767629,7915.243734176057
477,6489.956227418554,6999.170379012782,7243.958538281506,7477.37277981966,7266.446064959389,6182.558759143816,6242.845506833955
478,5911.750610710129,5848.645234875999,6422.682685620664,5400.856102500357,6296.822626669628,4319.426333105352,5937.731666999344
479,7821.426083827723,7339.502804450613,7562.983316847717,7898.69187246723,7148.671712974841,8063.826752851087,7695.337112454575
480,7194.602413192625,7382.421703857978,7256.921261978565,6412.481148086452,5744.435575220093,7650.781796361114,7535.779985610177
481,8235.084971321518,8024.868587331908,7600.79930553336,8039.070592738061,7143.671974482939,7398.418533533865,6419.263462745377
482,7325.555002280737,6670.757860335723,6248.061090851325,6041.4714118516695,4850.97193602012,7457.551638268442,6834.1615736175845
483,5015.723136701608,6233.42898246826,5906.3466586917375,7732.149527278546,6607.637747297973,7588.32834126598,7524.8055421926365
484,5107.079361503831,6353.572541713245,7112.299687943806,8637.571008902554,8402.275047607398,8277.458087445364,7663.617781596714
485,6234.021505511972,6949.797844502698,6216.303984936078,7727.458710905424,7766.14130591154,8450.921707375734,7125.122045899729
486,6555.978024501164,6220.504697197954,6086.868342872733,7880.264794154113,7100.646617106033,8112.372076156977,8232.618701487838
487,8428.367257413804,8587.239550665012,7871.317641713278,8566.107974838253,7878.888794107814,8312.71506080147,8105.234424468272
488,6146.302132901896,7895.893809428111,8313.177848730511,8461.783697393605,7981.174127374008,8500.315974113259,8030.460846764654
489,4610.5519549180135,4779.5361218521975,6691.551200449538,9793.32025155994,8530.77764596794,9345.099703549598,7890.536066142489
490,5059.284134357118,5520.431213214871,5345.703289959203,7869.803962690857,6422.084169706404,8227.47451415927,7316.792089006411
491,7784.709172012601,7433.985380946101,6731.512775983552,6644.763666200894,6975.669526095815,6788.772454035377,7548.409152355166
492,5736.778414899755,3990.4139539780545,3589.930904515266,5183.8917448762895,5663.658868451118,7770.205337080318,7117.6604395643535
493,9029.29581531845,8085.985091528978,8982.505877569145,8828.914396947854,5478.12117015403,8541.19912543845,8082.174409485283
494,7455.987627377177,7949.303623019378,6435.3134143067655,8102.004185582175,8470.636725124788,8558.447980952706,8149.4431189597435
495,7780.036790722741,6993.071490277328,8039.807056395835,7070.669999820693,7092.979586720402,7890.895668627797,8292.75732663632
496,8020.094908444506,8192.829166494754,7918.12782534725,6842.104214714424,8084.455302008847,5945.700671902592,6796.0547310242655
497,7246.8473621664525,8156.48258752281,9496.033656596332,8730.420886793527,8435.27770968934,8198.991999119407,8342.099146410681
498,7398.911632855514,7622.8503363420305,7755.067210728319,7819.437774514904,5851.304347099596,7408.966383692161,6884.238743303621
499,8265.42402794901,7880.412121054049,8165.436261005147,8628.616379967234,7874.287869932731,8167.422656760268,7950.124349455568
500,6892.56154156531,6878.42157265527,7164.912068263264,8083.908941171393,5923.793281858685,7616.613105075721,7285.131867630435
501,7823.955468219654,7731.5981040149445,7410.414817466086,8803.57785977183,7668.724073081657,8412.670380259322,8146.553324862781
502,7419.517500051701,8449.058873243692,7928.975029190363,8447.450600107743,6943.696319665908,8439.824333591883,8241.14482848647
503,8484.824151492434,8001.517280531657,8924.106284416122,8799.240027301217,7973.194477253966,8565.90461729434,8392.029802016516
504,7868.0984597595325,6668.197077041434,7534.748176978861,8457.69541880336,8078.990327459784,8636.788460853588,8343.805602965866
505,6604.794312443629,7079.196997858736,7740.992758139108,8636.27306295161,7844.803719690646,8705.823852702933,8307.336468659878
506,8274.265025347526,7179.29338768962,7155.532059747397,8138.928444187791,7627.497655908088,8311.999415277003,7669.201879746757
507,8826.74283597368,8170.865258701969,7960.569586602942,8785.624262295534,8269.161426935189,8206.9334219447,8122.0387272200205
508,8376.132237867982,8064.428031651671,8381.288477960961,8930.10492912353,7909.691899365027,8494.895764214047,8327.271029790589
509,6969.268396053438,6498.896563632645,6219.003606555591,7835.191147151774,7318.400177416212,8996.544597235124,8577.38956354849
510,8920.414319516874,8715.900725518788,7575.602971716557,7964.465329277666,7607.964071726488,7521.804012949118,7207.307570316797
511,5010.518938734756,6452.741229061256,6734.336756870462,8546.321219331612,4931.862223919517,7687.529859561283,7078.634258859693
512,4731.598714754868,7521.580553645084,7717.723065010274,8721.62922421889,7778.31245626928,8413.676666614063,7803.374591994085
513,5929.417086883594,7792.083858186801,6517.413432811976,7712.8457463369605,6439.277478094462,7047.488241076013,8037.497142422905
514,8850.289893542878,8666.489812273543,8376.805709741882,8843.077111349712,7580.294521919336,8612.903803393063,8427.977059509578
515,10573.232606126441,8421.320051528675,8828.032842574296,8914.150695317237,7647.953119372232,8366.51687660716,8166.900171799749
516,8715.289226759705,8790.592107166554,8852.256424113815,9134.16547377803,8659.66902704764,8923.042005513535,8547.695915610442
517,8534.013743942549,8454.977753269177,8497.986945664328,8697.11139727222,7985.826402207457,7049.425079647824,8684.935214883528
518,8418.10915658484,8305.495938084196,8561.48846288304,8678.579161884289,8434.770996465766,8025.569717847815,7814.6286816710835
519,9590.245275522366,9087.3613302763,8835.569575998432,8877.703164595454,8485.229348974795,8755.037661596545,8425.66943637641
520,9244.944682850659,8733.79192653718,9325.842741100269,9100.090068672047,8647.901719844249,9078.491912668382,8368.084399204945
521,6264.189755229655,8276.413493165146,8621.062728681638,8823.676539840235,10274.710472487579,9673.689814885258,9425.500302172884
522,6824.879579488732,7254.729138115585,7614.289442284038,8976.424873646158,9757.764028938795,9028.32517012217,9041.367515684347
523,7032.63063396922,8394.452178810381,8252.940331097041,9548.826268591949,8360.631574940937,8766.695421903587,8634.214410086512
524,8588.287378793673,9052.177821166213,8455.336562669925,8838.423530451602,8831.763800287481,8925.928727796752,8674.583855920428
525,7470.475425481594,8210.499620170249,9109.658775353682,9317.60578567278,8258.266477690875,9331.36980518091,9020.096308504366
526,8080.066683475881,8218.548191856878,8147.255261482858,9030.696483515138,8402.344017390204,9497.801477908593,9018.989256421153
527,5400.421622470609,5097.965401934351,6559.213993250081,7620.785609413951,5359.205365260813,8635.22789556978,7990.432919148812
528,7387.314836653905,7007.878982199837,7048.409420698474,8733.807763813671,7796.835757802373,8480.20229713397,7188.547056608561
529,7649.361614539958,7852.594427383361,8027.752700917823,8761.618542546905,8200.753329282888,9672.090026020254,9221.33840233125
530,6753.151920233777,7414.2437676733025,8556.087714335821,9470.843445004584,10158.466199169223,9190.311910448416,8865.873723849852
531,8085.507505299043,8468.407007243093,8884.49563924931,9204.939175490299,8650.543594935301,9585.899862624441,8725.546955307149
532,7068.991853246645,7455.738786071927,8370.707295280286,9509.306452270328,7614.209717207379,9300.60693811522,8854.985718097447
533,6500.039588525821,8334.053691271538,8754.476457406274,8995.6778087208,8009.554441329689,8810.500415687238,8829.550786034479
534,8422.124361961649,8505.461337481785,8916.116576864368,9558.352765740683,9413.348867011457,9018.075765121735,8763.915098086196
535,8703.16017355664,9213.71826727242,7780.165262034919,7138.2497612104,6076.1483102101165,5885.500756786507,7636.686653723988
536,8508.368775051997,8823.828596837544,8856.628670292643,8884.72712707885,8129.899016963542,8773.501924991991,8736.668658483435
537,7760.388527573052,7595.185100870784,8102.040477413311,8651.625070476139,7209.317911754009,8810.748595412711,8432.64877663352
538,8652.387087156418,8668.852095129176,8555.220709118463,8325.302461723126,7852.139092485116,8464.88797547236,8553.792323351287
539,7168.659338798616,7397.861405764226,8528.286198258022,8960.493960319052,8186.81507746835,9232.349476647027,8406.23572193932
540,8646.810791527983,7900.758564993312,8210.67188312762,8516.914283197357,7786.39591516458,7634.497581487443,7542.71011544658
541,8260.690402017946,8242.347021398311,8225.440357564223,7857.917412817594,6666.7701134309755,8043.36919125082,8131.802116258978
542,8904.18755333523,8815.294114502536,7842.002976933013,8725.405244156176,7667.450181867536,8795.515403385205,8205.174222089445
543,8531.435428891064,8490.777439732723,9051.552052328008,9077.017642738441,8685.271387040471,9178.410936372375,8905.824841446421
544,7148.831415550904,8018.306911577236,6858.068970345402,8758.160810965837,8190.754886173025,8813.604485960108,8716.900196310002
545,9014.401965582369,8168.946048030901,8282.199803212508,8874.45702703264,6840.985703984989,8908.672690398214,8579.205147162882
546,8420.283345578966,7923.038699733594,6604.996854332693,7202.349930253784,6843.653717524577,6260.347972623616,6112.388184106334
547,8100.725986841307,7365.062802155951,6076.513039443017,8303.693609331844,7273.82855325112,7669.019034782761,8381.175049002793
548,8436.84750697909,9181.71661842533,8816.816403226,9038.741903333319,8621.20430866678,9408.020140721124,8562.552865638489
549,8608.759266989062,6965.012598051196,8192.688140618002,7343.278829554592,7707.127222705349,8363.569751827383,8751.198154294354
550,6716.26546270851,5941.802940847856,6467.183033077863,7801.0387555596335,6817.238758718142,7851.498089152221,8363.885847249918
551,6143.169835533876,6312.397771135361,7064.5639384118695,8249.300842268789,6491.472417642916,8658.41761595269,8383.719310510014
552,9364.355344601952,7974.82362001681,8907.683469705567,9108.14220464475,9592.80631929211,8972.238289683788,8605.791240444405
553,8521.808479246432,8925.551759627786,8836.656374834985,7693.395979546975,6136.195152836161,5859.405789293475,6974.535417872995
554,3373.7313869521495,1752.2982786368157,6819.037514159323,7937.962949409057,6909.1514663622875,7985.75977423611,7439.746065019242
555,7904.025444847564,7985.510471678259,6752.203471867184,7718.624121682418,5270.651624734255,7107.382050457958,6695.268175631712
556,4417.737080162421,6529.6006195155605,6308.101479245353,6119.914192762135,3694.600764431193,6455.479893271756,5937.9957853557
557,8598.560724486179,8427.665612327019,8360.045102552027,8430.590112045153,7737.606118698564,7409.240916582817,5943.921830119114
558,8573.068770631651,8471.986286540532,8368.19439185553,7779.820129870555,8215.599384184849,7565.035102966322,6217.85544148861
559,8035.771889055852,8303.075502192753,7714.653284703424,8004.56926000682,7535.315361034123,8650.588489798232,8351.026068810565
560,8916.171993521439,8522.770021753155,7812.362230437058,7815.988293115957,6953.650108017497,6704.399543318141,7470.184632031123
561,7324.479375644611,7096.564519286008,7184.037115484178,7309.111142696973,6714.56657852882,7242.427328608419,5396.1943646127165
562,8730.360242109207,8416.80845576563,8414.957056986068,8729.667004788133,8222.505732476566,8841.284068661012,8509.003075872199
563,2654.092226930944,2771.6854712950944,5001.40015336282,6949.652805214305,6515.19047259362,7874.540945512799,8094.326584524642
564,7873.5385459731215,7546.980655504595,8280.80412899013,8446.988759591219,7730.599215274103,8270.220558884974,7722.424041088731
565,8914.125320019659,8088.80189800009,8034.2883824432865,8521.81052681956,8205.097342200146,7662.883257542463,6702.663683588226
566,7105.802347823451,6584.809326539431,6941.094212821533,7925.889585695233,6162.43183466831,8012.247243839679,7485.906483819732
567,7506.040257959056,6613.688333305276,6670.145286660578,8334.697210318122,7242.796422095695,8484.663832612034,7954.518880903801
568,5931.567202787161,5566.924858220638,7621.579495104649,8118.222470246539,7937.739457121488,7974.400666193682,8256.44380941818
569,6664.865866952583,6838.263546728376,6457.92969437439,6939.271510622208,6291.759064230433,6730.848254651374,7715.20308989219
570,8062.441412964625,6697.699147381339,6601.5680671066775,8112.815790316515,7849.757464173588,8345.620625617867,7638.958746638502
571,7480.9665319501055,7082.192698314271,4843.418709096905,7094.2781096819235,7110.351237694056,6846.252224295857,8055.082486653537
572,8434.074955168639,9443.783017773005,7786.374706269347,8462.815384439053,7928.459228001693,8041.166763407082,7935.114473688456
573,7293.551504495002,7105.186970607541,9053.203378298593,7728.9842172760855,6564.561603031177,6732.587294387742,6482.9302410811415
574,6056.912428534259,7276.606696776606,9068.001513977822,8651.668727186798,7393.685659871815,8287.550523547388,7984.706360992282
575,6965.257338765231,5896.676898997217,5978.35086335391,6488.972393002614,4208.452597295553,8004.299995308344,7915.308450374291
576,8037.874482793497,7653.970875641014,7925.839407160161,7998.56841319653,8157.718401905754,7944.657770729731,7934.213866134598
577,9403.502145709937,8683.280648891348,7888.371965409802,8195.054354869175,6330.867054549878,7920.122712162548,7300.499841391367
578,8723.212716771432,7970.0683195988995,7668.263931025906,7261.142936752861,4556.101527972632,5826.637082032515,5348.6510432422365
579,8588.358251730837,8195.47786989108,8262.238184837277,8224.042266718536,7890.524707383455,7515.589277624552,5389.6007605348095
580,8388.092244587633,7952.234583657395,7882.6743232628305,8554.646724251526,8336.817655764658,8030.238943212338,7539.877640386237
581,7385.119483000895,7541.533921652714,7591.036848638283,8398.314386703656,8536.682187161521,8658.054665105965,8441.410428638103
582,7742.4804818633365,7731.469923154228,7291.101088553134,8089.284249616536,7582.256888702186,8944.580212795385,8266.987342154742
583,7205.78816657218,7098.46055943487,7563.862768872143,7748.759931965227,6152.055548851232,7049.571831250019,7532.9600562434625
584,7977.238910873843,8299.855746947962,7204.578385746354,6516.281271816462,7819.9742116425605,8228.673548361156,8152.429548988586
585,7873.552072382487,8641.916019949549,8633.545399897092,8581.293974366074,7893.512162873465,8230.479182244504,7744.200857638702
586,5845.25495217531,6859.207215951666,7006.343711213129,8120.613876762443,7894.794824500778,7933.011430448198,7709.730235231658
587,7177.747915410969,6511.8776240778725,7728.100021862745,8833.643998760906,7796.860566418237,8396.39318358375,8313.789810364497
588,8489.865341600202,8354.325869916975,7193.778067502139,8094.012843172583,7357.958765520773,7626.17425691548,7259.390021783891
589,8494.484127052472,8318.48802433815,8781.28005958215,8188.810096242737,8426.532173022688,7328.37357029127,7295.546423707638
590,5696.227254207399,6840.232313306729,8439.054355800343,8197.646075019527,8855.097984881551,8108.857379772519,8303.573629767154
591,6534.457264618268,6508.593773291715,7832.3946491309625,7956.703166965078,6919.414903918205,7955.38801824115,8295.921583361285
592,4310.293043597027,4613.03545992857,4030.6020830176603,6447.641039158726,3175.5630308212076,7133.760749116283,7045.713433781064
593,5833.963071162707,6155.0143253394,6178.91081764189,7626.1853266995195,7482.66131398197,7007.907221531891,7173.574974420793
594,6928.995821908776,8153.664823854783,8735.557449182375,8291.793210876627,9216.027730161497,7865.116557060738,7714.917423731949
595,7268.160898422888,8693.101629835463,8780.259728774357,8736.29645709944,9226.671741437982,8387.275778032572,7824.082591988392
596,4649.091474643127,6507.997887546775,9186.542567238977,7916.506309492773,8689.257738542914,8233.245449530237,7756.764745357649
597,6937.633123682051,7275.7652888738,7034.160930819595,7467.212080962023,7133.688632637987,7193.244407105829,7179.3737292514925
598,7449.585184986422,7116.7635759062005,7532.807911024418,7804.512366348147,7501.79537277819,7650.638686798767,7506.906511642068
599,6908.274318541249,7309.582238146127,7225.799183195834,7423.846584711468,7931.505535200031,6624.5135704960485,6912.510240251613
600,7587.354518682702,7444.463761047979,7415.437161481509,7885.958729571297,7204.4968306279625,7818.269138183742,7701.5210887988105
601,7278.704719321921,7131.160518861365,7032.965690859381,6838.947381132103,6477.411776831334,6373.104988072582,6714.354458839584
602,7296.671851680892,6934.379497315991,6984.680799856,7168.62302260137,5831.180366177655,7309.55461486013,6299.494709184132
603,6157.618239246677,4041.829812073027,5666.155590464359,5488.400269714148,3334.8043287628434,6266.007928038649,6675.643303357533
604,6603.3735920832805,6668.2458694030265,6759.980004250805,7219.282308649861,3098.4493215062166,4986.609483440237,6324.078282591008
605,4100.548849395707,4183.736111268572,4014.9598055427537,4791.639998389454,4238.860007110157,5085.391986114705,6108.536761221195
606,5318.855743735944,5886.84297734416,4469.504368601531,5930.893228749451,3947.3960995544153,6100.154731349575,6004.81930976595
607,6448.656803170232,6273.2871036429915,6117.452844912801,5307.4274727911,2440.7452494473464,4467.129025742308,5260.722361407868
608,6358.099386541963,6685.537909449197,7041.182605634243,7220.383097792506,7106.669811348001,7308.914289759642,6646.262838973012
609,6526.324697911482,5615.252703986049,5819.270097019298,7067.19530098568,6567.493421008381,6784.55390907201,6787.372091946014
610,5812.081443787532,4569.7487970816355,3635.32935133959,4509.012911386415,5274.553434482387,5450.7822666539805,5657.726599610717
611,4800.208033851467,4982.935630324906,4630.022546275234,5021.821894879724,4552.7133524930305,5230.6241643113035,6256.98310335719
612,3510.861266467478,3431.197205606858,4035.4917831498797,5273.349757629731,1116.2029553994125,3575.775730836609,3956.918502690962
613,2674.5780040274003,1953.6547847787879,4850.843652488735,6827.432699317342,6208.294695425962,6146.566456631679,5895.66883061884
614,1451.0504766828144,3620.5576310458837,4056.5662263858767,6816.98352569516,5766.998329638974,6404.080908257738,5394.989181153507
615,4757.255606812411,6353.737382704814,6745.800241174028,7203.701681657699,6088.942981411868,7138.956182389071,6965.103415395579
616,5950.305809269734,8212.745667226854,6844.552824729547,7061.415442418567,7046.092057519527,7168.768158803624,7101.065282191162
617,5039.172846447523,6113.755437353928,6689.705316654658,7025.213799313426,6337.4473170940155,7155.94232642944,6877.830995642709
618,6762.255076215729,6479.802585850641,6998.371179535864,7663.303415850651,8165.112851488088,7652.012354339873,7075.6854320935845
619,6613.810665169816,6931.974732637689,8125.588760069378,8962.49883756466,6613.5394505359745,9428.246378958025,7689.159537748327
620,5428.310160968636,5824.387863712781,5746.334014053991,4466.503668766328,5874.2471626920615,3096.057220513042,6233.797553365341
621,6163.203540015747,6370.3054876985125,5942.774084856279,6124.685015026313,5885.566368067488,4523.0844092103325,3229.5440011836085
622,6011.718776269152,5058.330639743617,5563.16653366009,4365.073332826793,4701.515705010579,4390.256377940177,5113.425694112433
623,5788.015771850303,5935.258265448437,5937.618454337088,6306.259628018266,6000.324734279844,6233.2439165133255,6348.834627178234
624,4923.220071743183,5476.4985153192665,3830.0911774603683,5735.915483235949,5485.983588125914,6148.544569124318,6577.469324433285
625,4420.417350623685,4416.742201606449,5185.278586726478,6303.501211889958,5687.024273271455,6718.593856683563,6690.305577219746
626,3571.171336132326,4503.594584173463,3343.2643044147576,5912.521287738355,4183.213017465217,6332.302256872781,6432.141346625948
627,4819.00891613221,4611.561498294775,5793.805610809337,6083.957124506707,5871.934372679709,5833.459905473995,5684.016697133857
628,6410.799340188924,5600.314867351817,5910.9384990010285,5649.874120464048,5330.972557629248,5905.509187436432,6298.215632462185
629,5117.729790149386,5416.002043887971,5662.25526759274,5640.153186310494,4073.50270548963,6874.181219682315,6386.167287991892
